order_id,platform,sku_code,product_name,category,order_value,shipping_fee,seller_voucher,platform_fee,order_status,transaction_date,review_score,review_text
ORD-20261458,Lazada,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,676003,15009,15000,27040,COMPLETED,2026-07-07 00:00:00,5,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
ORD-20261459,Lazada,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,522926,18477,25000,20917,COMPLETED,2026-08-23 00:00:00,5,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20261460,Lazada,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,732801,21120,5000,29312,COMPLETED,2026-07-04 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20261461,TikTok Shop,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,628224,28327,15000,25128,COMPLETED,2026-06-21 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20261462,Shopee,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,173045,26293,25000,6921,COMPLETED,2026-01-28 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20261463,Lazada,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,168218,23589,15000,6728,COMPLETED,2026-01-19 00:00:00,5,"Produk bagus banget, pengiriman cepat dan packing rapi!"
ORD-20261464,TikTok Shop,SKU-ELC-002,Powerbank Fast Charging 10000mAh,Elektronik,330677,19005,5000,13227,COMPLETED,2026-07-13 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20261465,Tokopedia,SKU-ELC-002,Powerbank Fast Charging 10000mAh,Elektronik,658357,14621,5000,26334,COMPLETED,2026-07-03 00:00:00,4,"Produk bagus banget, pengiriman cepat dan packing rapi!"
ORD-20261466,TikTok Shop,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,578216,14525,5000,23128,RETURNED,2026-04-02 00:00:00,2,"Pengiriman lama sekali, kemasan penyok dan barang agak lecet."
ORD-20261467,Lazada,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,52708,27443,10000,2108,COMPLETED,2026-03-22 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20261468,Lazada,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,137746,14154,25000,5509,CANCELLED,2026-04-11 00:00:00,,
ORD-20261469,Tokopedia,SKU-PRM-001,Wajan Anti Lengket Granite 24cm,Perlengkapan Rumah,54179,15669,10000,2167,COMPLETED,2026-07-06 00:00:00,4,"Barang original 100%, mantap recommended seller!"
ORD-20261470,Tokopedia,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,284259,25324,10000,11370,COMPLETED,2026-01-12 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20261471,Shopee,SKU-ELC-002,Powerbank Fast Charging 10000mAh,Elektronik,295316,13428,25000,11812,COMPLETED,2026-01-08 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20261472,Lazada,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,468627,28743,25000,18745,COMPLETED,2026-01-08 00:00:00,5,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20261473,Shopee,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,669541,30245,15000,26781,CANCELLED,2026-08-24 00:00:00,,
ORD-20261474,TikTok Shop,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,264137,20092,15000,10565,COMPLETED,2026-08-03 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20261475,TikTok Shop,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,44600,18434,5000,1784,COMPLETED,2026-08-09 00:00:00,4,"Barang original 100%, mantap recommended seller!"
ORD-20261476,TikTok Shop,SKU-PRM-001,Wajan Anti Lengket Granite 24cm,Perlengkapan Rumah,493764,30767,25000,19750,COMPLETED,2026-01-08 00:00:00,4,"Produk bagus banget, pengiriman cepat dan packing rapi!"
ORD-20261477,Lazada,SKU-PRM-001,Wajan Anti Lengket Granite 24cm,Perlengkapan Rumah,720440,26791,25000,28817,CANCELLED,2026-09-01 00:00:00,,
ORD-20261478,TikTok Shop,SKU-PRM-001,Wajan Anti Lengket Granite 24cm,Perlengkapan Rumah,234589,26221,5000,9383,COMPLETED,2026-01-12 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20261479,Tokopedia,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,673040,21110,25000,26921,COMPLETED,2026-07-13 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20261480,TikTok Shop,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,330918,26149,10000,13236,COMPLETED,2026-06-16 00:00:00,5,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
ORD-20261481,Shopee,SKU-PRM-001,Wajan Anti Lengket Granite 24cm,Perlengkapan Rumah,415620,33585,10000,16624,COMPLETED,2026-08-29 00:00:00,4,"Barang original 100%, mantap recommended seller!"
ORD-20261482,TikTok Shop,SKU-PRM-001,Wajan Anti Lengket Granite 24cm,Perlengkapan Rumah,259543,12180,15000,10381,COMPLETED,2026-03-06 00:00:00,4,"Barang original 100%, mantap recommended seller!"
ORD-20261483,TikTok Shop,SKU-ELC-002,Powerbank Fast Charging 10000mAh,Elektronik,596992,23163,10000,23879,CANCELLED,2026-03-27 00:00:00,,
ORD-20261484,Shopee,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,304103,25425,5000,12164,CANCELLED,2026-07-02 00:00:00,,
ORD-20261485,Lazada,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,337500,10366,10000,13500,COMPLETED,2026-04-08 00:00:00,5,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20261486,Lazada,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,284200,18217,15000,11368,COMPLETED,2026-06-23 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20261487,Shopee,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,202498,10169,15000,8099,CANCELLED,2026-08-20 00:00:00,,
ORD-20261488,TikTok Shop,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,624671,12417,5000,24986,RETURNED,2026-02-18 00:00:00,2,"Pengiriman lama sekali, kemasan penyok dan barang agak lecet."
ORD-20261489,Shopee,SKU-KCT-001,Serum Wajah Brightening Vitamin C,Kecantikan,369831,13494,15000,14793,RETURNED,2026-03-11 00:00:00,1,"Barang mati total saat diterima, respon garansi lambat!"
ORD-20261490,TikTok Shop,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,232153,21343,15000,9286,COMPLETED,2026-03-27 00:00:00,5,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20261491,TikTok Shop,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,610364,25869,25000,24414,RETURNED,2026-07-13 00:00:00,2,"Pengiriman lama sekali, kemasan penyok dan barang agak lecet."
ORD-20261492,Shopee,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,195519,29942,10000,7820,RETURNED,2026-03-27 00:00:00,2,"Ukuran baju terlalu kecil dan jahitan tidak rapi, kecewa."
ORD-20261493,TikTok Shop,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,461007,19737,5000,18440,RETURNED,2026-08-17 00:00:00,2,"Ukuran baju terlalu kecil dan jahitan tidak rapi, kecewa."
ORD-20261494,Tokopedia,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,128165,28007,0,5126,CANCELLED,2026-02-02 00:00:00,,
ORD-20261495,Shopee,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,458176,25523,25000,18327,COMPLETED,2026-07-14 00:00:00,4,"Produk bagus banget, pengiriman cepat dan packing rapi!"
ORD-20261496,TikTok Shop,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,557027,12049,10000,22281,COMPLETED,2026-06-11 00:00:00,4,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
ORD-20261497,TikTok Shop,SKU-KCT-001,Serum Wajah Brightening Vitamin C,Kecantikan,122720,30652,0,4908,COMPLETED,2026-04-09 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20261498,Shopee,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,123757,31094,5000,4950,CANCELLED,2026-07-21 00:00:00,,
ORD-20261499,TikTok Shop,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,325878,26750,5000,13035,COMPLETED,2026-01-26 00:00:00,4,"Produk bagus banget, pengiriman cepat dan packing rapi!"
ORD-20261500,Shopee,SKU-KCT-001,Serum Wajah Brightening Vitamin C,Kecantikan,614570,30379,25000,24582,CANCELLED,2026-06-05 00:00:00,,
ORD-20261501,Tokopedia,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,221047,18235,25000,8841,RETURNED,2026-02-23 00:00:00,1,"Pengiriman lama sekali, kemasan penyok dan barang agak lecet."
ORD-20261502,Lazada,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,499166,16288,15000,19966,COMPLETED,2026-08-01 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20261503,Lazada,SKU-ELC-002,Powerbank Fast Charging 10000mAh,Elektronik,208008,11979,25000,8320,CANCELLED,2026-05-26 00:00:00,,
ORD-20261504,Lazada,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,569148,34212,0,22765,CANCELLED,2026-02-10 00:00:00,,
ORD-20261505,Tokopedia,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,358659,15976,25000,14346,COMPLETED,2026-08-30 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20261506,Shopee,SKU-PRM-001,Wajan Anti Lengket Granite 24cm,Perlengkapan Rumah,694263,15049,25000,27770,COMPLETED,2026-06-18 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20261507,Shopee,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,709612,13757,5000,28384,COMPLETED,2026-01-09 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20261508,Tokopedia,SKU-KCT-001,Serum Wajah Brightening Vitamin C,Kecantikan,405716,22849,5000,16228,COMPLETED,2026-07-30 00:00:00,5,"Produk bagus banget, pengiriman cepat dan packing rapi!"
ORD-20261509,Tokopedia,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,515936,23029,0,20637,CANCELLED,2026-06-21 00:00:00,,
ORD-20261510,Lazada,SKU-ELC-002,Powerbank Fast Charging 10000mAh,Elektronik,222865,25871,15000,8914,RETURNED,2026-05-30 00:00:00,2,"Pengiriman lama sekali, kemasan penyok dan barang agak lecet."
ORD-20261511,TikTok Shop,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,384335,26016,15000,15373,COMPLETED,2026-05-31 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20261512,Tokopedia,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,350931,14894,25000,14037,COMPLETED,2026-08-16 00:00:00,4,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20261513,Shopee,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,208302,27239,0,8332,CANCELLED,2026-02-05 00:00:00,,
ORD-20261514,TikTok Shop,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,640018,28221,5000,25600,COMPLETED,2026-08-27 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20261515,Tokopedia,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,749001,25854,10000,29960,COMPLETED,2026-05-12 00:00:00,5,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20261516,Tokopedia,SKU-ELC-002,Powerbank Fast Charging 10000mAh,Elektronik,383724,24102,10000,15348,COMPLETED,2026-03-17 00:00:00,5,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
ORD-20261517,Lazada,SKU-PRM-001,Wajan Anti Lengket Granite 24cm,Perlengkapan Rumah,726031,34781,10000,29041,COMPLETED,2026-07-09 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20261518,Shopee,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,268531,27783,0,10741,CANCELLED,2026-09-04 00:00:00,,
ORD-20261519,TikTok Shop,SKU-PRM-001,Wajan Anti Lengket Granite 24cm,Perlengkapan Rumah,392792,27072,0,15711,COMPLETED,2026-05-14 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20261520,Tokopedia,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,133823,11355,15000,5352,RETURNED,2026-01-27 00:00:00,1,"Pengiriman lama sekali, kemasan penyok dan barang agak lecet."
ORD-20261521,Tokopedia,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,228310,11369,5000,9132,CANCELLED,2026-08-20 00:00:00,,
ORD-20261522,Tokopedia,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,282105,13735,5000,11284,COMPLETED,2026-05-30 00:00:00,5,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20261523,TikTok Shop,SKU-PRM-001,Wajan Anti Lengket Granite 24cm,Perlengkapan Rumah,733540,19064,10000,29341,RETURNED,2026-01-14 00:00:00,2,"Barang mati total saat diterima, respon garansi lambat!"
ORD-20261524,Lazada,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,161539,27405,5000,6461,COMPLETED,2026-04-09 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20261525,Shopee,SKU-PRM-001,Wajan Anti Lengket Granite 24cm,Perlengkapan Rumah,512098,13845,5000,20483,COMPLETED,2026-03-05 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20261526,Lazada,SKU-KCT-001,Serum Wajah Brightening Vitamin C,Kecantikan,108754,15642,10000,4350,COMPLETED,2026-07-21 00:00:00,5,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20261527,Lazada,SKU-KCT-001,Serum Wajah Brightening Vitamin C,Kecantikan,279067,23704,10000,11162,COMPLETED,2026-04-19 00:00:00,5,"Produk bagus banget, pengiriman cepat dan packing rapi!"
ORD-20261528,Shopee,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,376339,15803,15000,15053,CANCELLED,2026-06-27 00:00:00,,
ORD-20261529,TikTok Shop,SKU-ELC-002,Powerbank Fast Charging 10000mAh,Elektronik,587829,23959,10000,23513,COMPLETED,2026-09-04 00:00:00,5,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20261530,Lazada,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,286822,20593,5000,11472,COMPLETED,2026-09-03 00:00:00,5,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20261531,TikTok Shop,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,79263,25573,0,3170,COMPLETED,2026-02-12 00:00:00,4,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
ORD-20261532,Lazada,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,201227,25565,25000,8049,CANCELLED,2026-02-20 00:00:00,,
ORD-20261533,Shopee,SKU-PRM-001,Wajan Anti Lengket Granite 24cm,Perlengkapan Rumah,706937,11942,5000,28277,COMPLETED,2026-04-17 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20261534,Lazada,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,401132,13430,5000,16045,COMPLETED,2026-07-01 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20261535,TikTok Shop,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,464705,18052,15000,18588,CANCELLED,2026-03-29 00:00:00,,
ORD-20261536,TikTok Shop,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,113120,10876,25000,4524,COMPLETED,2026-01-09 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20261537,Lazada,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,368301,23077,25000,14732,COMPLETED,2026-03-26 00:00:00,5,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20261538,Tokopedia,SKU-KCT-001,Serum Wajah Brightening Vitamin C,Kecantikan,42001,14679,0,1680,RETURNED,2026-06-24 00:00:00,2,"Bahan tipis tidak sesuai deskripsi produk, ajukan retur."
ORD-20261539,Shopee,SKU-ELC-002,Powerbank Fast Charging 10000mAh,Elektronik,488138,31391,10000,19525,COMPLETED,2026-01-31 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20261540,Shopee,SKU-KCT-001,Serum Wajah Brightening Vitamin C,Kecantikan,554071,25777,10000,22162,COMPLETED,2026-02-17 00:00:00,5,"Produk bagus banget, pengiriman cepat dan packing rapi!"
ORD-20261541,Tokopedia,SKU-PRM-001,Wajan Anti Lengket Granite 24cm,Perlengkapan Rumah,425139,29826,10000,17005,CANCELLED,2026-07-06 00:00:00,,
ORD-20261542,Shopee,SKU-PRM-001,Wajan Anti Lengket Granite 24cm,Perlengkapan Rumah,353000,30808,10000,14120,COMPLETED,2026-07-02 00:00:00,4,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
ORD-20261543,Lazada,SKU-PRM-001,Wajan Anti Lengket Granite 24cm,Perlengkapan Rumah,662895,21282,15000,26515,COMPLETED,2026-04-14 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20261544,Lazada,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,327786,17903,15000,13111,COMPLETED,2026-03-15 00:00:00,4,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20261545,Tokopedia,SKU-ELC-002,Powerbank Fast Charging 10000mAh,Elektronik,338294,22876,15000,13531,COMPLETED,2026-03-10 00:00:00,5,"Produk bagus banget, pengiriman cepat dan packing rapi!"
ORD-20261546,TikTok Shop,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,127806,27087,0,5112,COMPLETED,2026-01-26 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20261547,Lazada,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,146174,19521,15000,5846,RETURNED,2026-01-18 00:00:00,2,"Bahan tipis tidak sesuai deskripsi produk, ajukan retur."
ORD-20261548,Shopee,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,311193,34035,10000,12447,COMPLETED,2026-04-02 00:00:00,4,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20261549,TikTok Shop,SKU-KCT-001,Serum Wajah Brightening Vitamin C,Kecantikan,119480,21210,15000,4779,RETURNED,2026-04-01 00:00:00,1,"Ukuran baju terlalu kecil dan jahitan tidak rapi, kecewa."
ORD-20261550,TikTok Shop,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,363990,12918,25000,14559,COMPLETED,2026-06-03 00:00:00,4,"Produk bagus banget, pengiriman cepat dan packing rapi!"
ORD-20261551,TikTok Shop,SKU-KCT-001,Serum Wajah Brightening Vitamin C,Kecantikan,126572,30271,0,5062,CANCELLED,2026-04-12 00:00:00,,
ORD-20261552,TikTok Shop,SKU-KCT-001,Serum Wajah Brightening Vitamin C,Kecantikan,631176,22841,0,25247,COMPLETED,2026-07-28 00:00:00,4,"Produk bagus banget, pengiriman cepat dan packing rapi!"
ORD-20261553,Lazada,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,132111,12136,5000,5284,CANCELLED,2026-08-09 00:00:00,,
ORD-20261554,TikTok Shop,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,550080,12442,5000,22003,RETURNED,2026-03-09 00:00:00,2,"Bahan tipis tidak sesuai deskripsi produk, ajukan retur."
ORD-20261555,Shopee,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,58180,24728,15000,2327,CANCELLED,2026-03-07 00:00:00,,
ORD-20261556,TikTok Shop,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,471476,20442,25000,18859,CANCELLED,2026-07-10 00:00:00,,
ORD-20261557,Lazada,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,107512,24834,5000,4300,CANCELLED,2026-01-05 00:00:00,,
ORD-20261558,Lazada,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,662517,17903,15000,26500,COMPLETED,2026-04-27 00:00:00,4,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
ORD-20261559,Lazada,SKU-ELC-002,Powerbank Fast Charging 10000mAh,Elektronik,658741,20316,5000,26349,COMPLETED,2026-02-08 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20261560,Shopee,SKU-ELC-002,Powerbank Fast Charging 10000mAh,Elektronik,488638,10325,5000,19545,CANCELLED,2026-08-26 00:00:00,,
ORD-20261561,TikTok Shop,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,655645,33523,5000,26225,COMPLETED,2026-09-06 00:00:00,5,"Produk bagus banget, pengiriman cepat dan packing rapi!"
ORD-20261562,Lazada,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,723348,17821,10000,28933,CANCELLED,2026-02-13 00:00:00,,
ORD-20261563,Tokopedia,SKU-KCT-001,Serum Wajah Brightening Vitamin C,Kecantikan,173037,13903,0,6921,CANCELLED,2026-03-07 00:00:00,,
ORD-20261564,Tokopedia,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,499856,29141,0,19994,RETURNED,2026-04-18 00:00:00,2,"Bahan tipis tidak sesuai deskripsi produk, ajukan retur."
ORD-20261565,Lazada,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,639801,23658,0,25592,CANCELLED,2026-08-12 00:00:00,,
ORD-20261566,TikTok Shop,SKU-PRM-001,Wajan Anti Lengket Granite 24cm,Perlengkapan Rumah,386854,20028,10000,15474,RETURNED,2026-02-13 00:00:00,1,"Ukuran baju terlalu kecil dan jahitan tidak rapi, kecewa."
ORD-20261567,Lazada,SKU-ELC-002,Powerbank Fast Charging 10000mAh,Elektronik,318931,17354,5000,12757,COMPLETED,2026-02-01 00:00:00,4,"Produk bagus banget, pengiriman cepat dan packing rapi!"
ORD-20261568,Lazada,SKU-PRM-001,Wajan Anti Lengket Granite 24cm,Perlengkapan Rumah,597224,30340,0,23888,COMPLETED,2026-05-26 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20261569,Shopee,SKU-PRM-001,Wajan Anti Lengket Granite 24cm,Perlengkapan Rumah,368269,33683,5000,14730,COMPLETED,2026-02-06 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20261570,Tokopedia,SKU-PRM-001,Wajan Anti Lengket Granite 24cm,Perlengkapan Rumah,46328,28652,5000,1853,CANCELLED,2026-03-15 00:00:00,,
ORD-20261571,TikTok Shop,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,296908,26274,0,11876,COMPLETED,2026-05-02 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20261572,TikTok Shop,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,35208,14520,0,1408,COMPLETED,2026-06-03 00:00:00,5,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
ORD-20261573,Shopee,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,479081,19776,15000,19163,RETURNED,2026-01-16 00:00:00,1,"Barang mati total saat diterima, respon garansi lambat!"
ORD-20261574,Tokopedia,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,41486,10231,0,1659,COMPLETED,2026-07-10 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20261575,Lazada,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,545030,30600,25000,21801,COMPLETED,2026-08-06 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20261576,Tokopedia,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,202863,24315,15000,8114,COMPLETED,2026-06-24 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20261577,Shopee,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,635398,16673,15000,25415,COMPLETED,2026-06-12 00:00:00,4,"Produk bagus banget, pengiriman cepat dan packing rapi!"
ORD-20261578,Shopee,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,591330,25513,15000,23653,COMPLETED,2026-06-28 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20261579,TikTok Shop,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,247343,10107,5000,9893,COMPLETED,2026-05-01 00:00:00,5,"Produk bagus banget, pengiriman cepat dan packing rapi!"
ORD-20261580,Tokopedia,SKU-PRM-001,Wajan Anti Lengket Granite 24cm,Perlengkapan Rumah,659930,15988,10000,26397,COMPLETED,2026-03-01 00:00:00,5,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
ORD-20261581,Tokopedia,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,45193,21796,25000,1807,COMPLETED,2026-07-29 00:00:00,5,"Produk bagus banget, pengiriman cepat dan packing rapi!"
ORD-20261582,TikTok Shop,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,582824,24867,0,23312,COMPLETED,2026-05-14 00:00:00,5,"Barang original 100%, mantap recommended seller!"
